member_id,date,item
4172,24-10-2015,Butter
2163,05-10-2015,Tissues
2163,05-10-2015,Garlic
2163,05-10-2015,Cheese
2163,05-10-2015,Toilet Paper
4022,06-05-2015,Cookies
4022,06-05-2015,Milk
4022,06-05-2015,Soy Sauce
4022,06-05-2015,Pineapples
4022,06-05-2015,Pepper
4022,06-05-2015,Tea
4022,06-05-2015,Bread
4060,01-07-2015,Wheat
4060,01-07-2015,Toilet Paper
4060,01-07-2015,Rubbing Alcohol
4060,01-07-2015,Butter
4060,01-07-2015,Bleach
4060,01-07-2015,Dish Soap
1082,21-10-2015,Cleaning Supplies
1082,21-10-2015,Toothbrushes
1082,21-10-2015,Mustard
1082,21-10-2015,Frozen Fruit
1082,21-10-2015,Vinegar
3277,10-01-2015,Cleaning Supplies
3277,10-01-2015,Tomatoes
3277,10-01-2015,Frozen Fruit
3277,10-01-2015,Peppers
3277,10-01-2015,Soda
3277,10-01-2015,Bread
3657,12-09-2015,Sugar
3657,12-09-2015,Wheat
3657,12-09-2015,Milk
3657,12-09-2015,Baby Food
3657,12-09-2015,Butter
3657,12-09-2015,Garlic
3816,20-02-2015,Onions
3816,20-02-2015,Tomatoes
3816,20-02-2015,Pineapples
3816,20-02-2015,Dish Soap
1413,17-05-2015,Bananas
1413,17-05-2015,Coffee
1413,17-05-2015,Cookies
1413,17-05-2015,Toilet Paper
4863,23-11-2015,Baby Bottles
4863,23-11-2015,Frozen Vegetables
1696,01-01-2015,Popcorn
1696,01-01-2015,Celery
1696,01-01-2015,Frozen Fruit
1696,01-01-2015,Chips
1696,01-01-2015,Juice
1696,01-01-2015,Ice Cream
1696,01-01-2015,Pepper
4979,15-11-2015,Watermelons
4979,15-11-2015,Brownies
4979,15-11-2015,Toilet Paper
3481,11-04-2015,Celery
3481,11-04-2015,Coffee
3481,11-04-2015,Mustard
3481,11-04-2015,Carrots
4610,30-07-2015,Cakes
4610,30-07-2015,Baby Food
4610,30-07-2015,Brownies
4610,30-07-2015,Tea
3692,10-08-2015,Coffee
3692,10-08-2015,Rice
3692,10-08-2015,Apples
3692,10-08-2015,Broccoli
3692,10-08-2015,Honey
3692,10-08-2015,Frozen Vegetables
3692,10-08-2015,Jam
3692,10-08-2015,Bread
4696,11-10-2015,Tissues
4696,11-10-2015,Rubbing Alcohol
4696,11-10-2015,Peppers
4279,16-05-2015,Crackers
4279,16-05-2015,Popcorn
4279,16-05-2015,Cheese
4279,16-05-2015,Bleach
1972,16-12-2015,Cakes
1972,16-12-2015,Apples
1972,16-12-2015,Olive Oil
1972,16-12-2015,Diapers
1972,16-12-2015,Bananas
1972,16-12-2015,Baby Food
1972,16-12-2015,Brownies
3037,02-10-2015,Soda
3037,02-10-2015,Cookies
3037,02-10-2015,Peppers
1179,22-07-2015,Wheat
1179,22-07-2015,Popcorn
1179,22-07-2015,Diapers
1179,22-07-2015,Watermelons
1179,22-07-2015,Milk
1179,22-07-2015,Baby Bottles
1179,22-07-2015,Butter
1179,22-07-2015,Bread
2559,30-11-2015,Toothbrushes
2559,30-11-2015,Skincare Products
2559,30-11-2015,Tea
2130,01-02-2015,Salt
2130,01-02-2015,Butter
2119,06-02-2015,Soda
2119,06-02-2015,Juice
2119,06-02-2015,Oranges
1633,25-12-2015,Onions
1633,25-12-2015,Celery
1633,25-12-2015,Wipes
1633,25-12-2015,Tomatoes
1633,25-12-2015,Baby Bottles
1633,25-12-2015,Brownies
1633,25-12-2015,Tea
4266,22-05-2015,Skincare Products
4266,22-05-2015,Coffee
4266,22-05-2015,Pineapples
4266,22-05-2015,Baby Bottles
4515,30-09-2015,Cleaning Supplies
4515,30-09-2015,Coffee
4515,30-09-2015,Honey
4515,30-09-2015,Tea
4515,30-09-2015,Dish Soap
3795,06-04-2015,Bananas
3795,06-04-2015,Eggs
3795,06-04-2015,Butter
3795,06-04-2015,Apples
4425,13-12-2015,Wipes
4425,13-12-2015,Wine
4425,13-12-2015,Cheese
4425,13-12-2015,Rice
3915,01-11-2015,Sugar
3915,01-11-2015,Apples
3915,01-11-2015,Bananas
3915,01-11-2015,Peppers
1913,26-11-2015,Yogurt
1913,26-11-2015,Cakes
1913,26-11-2015,Apples
1913,26-11-2015,Baby Bottles
1913,26-11-2015,Oranges
3807,22-03-2015,Popcorn
3807,22-03-2015,Wipes
3807,22-03-2015,Salt
3807,22-03-2015,Soy Sauce
3807,22-03-2015,Baby Bottles
3807,22-03-2015,Eggs
3807,22-03-2015,Pepper
2408,29-03-2015,Popcorn
2408,29-03-2015,Toothbrushes
2408,29-03-2015,Toothpaste
2111,29-05-2015,Vinegar
2111,29-05-2015,Cheese
2111,29-05-2015,Cakes
2111,29-05-2015,Mustard
1508,05-11-2015,Eggs
1508,05-11-2015,Chips
1508,05-11-2015,Toothbrushes
1508,05-11-2015,Paper Towels
3008,23-01-2015,Rice
3008,23-01-2015,Olive Oil
3008,23-01-2015,Paper Towels
3008,23-01-2015,Brownies
3008,23-01-2015,Vinegar
3008,23-01-2015,Garlic
3896,05-01-2015,Mustard
3896,05-01-2015,Toilet Paper
3896,05-01-2015,Bananas
3896,05-01-2015,Butter
3896,05-01-2015,Eggs
3373,24-01-2015,Cakes
3373,24-01-2015,Toothbrushes
3373,24-01-2015,Apples
3373,24-01-2015,Olive Oil
3373,24-01-2015,Honey
3373,24-01-2015,Baby Bottles
1910,31-05-2015,Toilet Paper
1910,31-05-2015,Soy Sauce
1910,31-05-2015,Rubbing Alcohol
1910,31-05-2015,Frozen Vegetables
1910,31-05-2015,Ice Cream
1910,31-05-2015,Soda
1910,31-05-2015,Canned Fish
3429,11-02-2015,Cakes
3429,11-02-2015,Oranges
3429,11-02-2015,Apples
1181,26-11-2015,Juice
1181,26-11-2015,Frozen Fruit
1181,26-11-2015,Oranges
1181,26-11-2015,Eggs
1181,26-11-2015,Canned Fish
2553,20-12-2015,Olive Oil
2553,20-12-2015,Skincare Products
2553,20-12-2015,Rice
2553,20-12-2015,Dish Soap
1364,29-11-2015,Sugar
1364,29-11-2015,Cookies
1364,29-11-2015,Coffee
1364,29-11-2015,Wipes
1364,29-11-2015,Salt
1364,29-11-2015,Rubbing Alcohol
1364,29-11-2015,Bleach
1364,29-11-2015,Corn
4751,22-05-2015,Sugar
4751,22-05-2015,Cakes
4751,22-05-2015,Celery
4751,22-05-2015,Watermelons
4751,22-05-2015,Brownies
3139,19-01-2015,Baby Food
3139,19-01-2015,Watermelons
3139,19-01-2015,Toothbrushes
1451,20-08-2015,Cakes
1451,20-08-2015,Milk
1451,20-08-2015,Baby Food
1451,20-08-2015,Pastries
1451,20-08-2015,Bread
1156,28-02-2015,Popcorn
1156,28-02-2015,Watermelons
1156,28-02-2015,Broccoli
1156,28-02-2015,Celery
1955,13-02-2015,Sugar
1955,13-02-2015,Popcorn
1955,13-02-2015,Wheat
1955,13-02-2015,Chips
3099,10-08-2015,Watermelons
3099,10-08-2015,Salt
3099,10-08-2015,Butter
3099,10-08-2015,Broccoli
3099,10-08-2015,Rubbing Alcohol
3099,10-08-2015,Pastries
4683,08-04-2015,Popcorn
4683,08-04-2015,Diapers
4683,08-04-2015,Salt
4683,08-04-2015,Milk
4683,08-04-2015,Ice Cream
4683,08-04-2015,Bread
1642,21-02-2015,Toothbrushes
1642,21-02-2015,Olive Oil
1642,21-02-2015,Honey
1642,21-02-2015,Brownies
1642,21-02-2015,Pineapples
1642,21-02-2015,Tea
1642,21-02-2015,Bread
1688,26-03-2015,Wheat
1688,26-03-2015,Mustard
1688,26-03-2015,Chips
1688,26-03-2015,Honey
1688,26-03-2015,Tea
1688,26-03-2015,Dish Soap
3468,24-04-2015,Coffee
3468,24-04-2015,Watermelons
3468,24-04-2015,Chips
3468,24-04-2015,Rubbing Alcohol
3468,24-04-2015,Soda
3468,24-04-2015,Pepper
3468,24-04-2015,Dish Soap
1237,09-03-2015,Canned Fish
1237,09-03-2015,Watermelons
1237,09-03-2015,Frozen Fruit
1237,09-03-2015,Pastries
1237,09-03-2015,Ice Cream
1237,09-03-2015,Vinegar
1237,09-03-2015,Bleach
2928,16-11-2015,Apples
2928,16-11-2015,Paper Towels
2928,16-11-2015,Tomato Sauce
2928,16-11-2015,Tissues
2928,16-11-2015,Oranges
2928,16-11-2015,Pasta
2928,16-11-2015,Pepper
1697,19-01-2015,Crackers
1697,19-01-2015,Cheese
1697,19-01-2015,Paper Towels
1697,19-01-2015,Toilet Paper
1697,19-01-2015,Bananas
1697,19-01-2015,Bleach
4219,22-05-2015,Coffee
4219,22-05-2015,Cheese
4219,22-05-2015,Wine
4219,22-05-2015,Cookies
4402,09-12-2015,Popcorn
4402,09-12-2015,Cakes
4402,09-12-2015,Tomatoes
4402,09-12-2015,Paper Towels
4402,09-12-2015,Peppers
4402,09-12-2015,Soda
4402,09-12-2015,Canned Fish
4055,05-06-2015,Rice
4055,05-06-2015,Celery
4055,05-06-2015,Olive Oil
4055,05-06-2015,Rubbing Alcohol
4055,05-06-2015,Garlic
4529,05-12-2015,Wheat
4529,05-12-2015,Cleaning Supplies
4529,05-12-2015,Yogurt
4529,05-12-2015,Baby Bottles
4529,05-12-2015,Carrots
1097,07-10-2015,Ice Cream
1097,07-10-2015,Pastries
4061,02-02-2015,Canned Fish
4061,02-02-2015,Paper Towels
4886,11-06-2015,Popcorn
4886,11-06-2015,Rice
4886,11-06-2015,Diapers
4886,11-06-2015,Soy Sauce
4886,11-06-2015,Peppers
4886,11-06-2015,Canned Fish
1503,03-01-2015,Wheat
1503,03-01-2015,Coffee
1503,03-01-2015,Toilet Paper
1503,03-01-2015,Honey
1503,03-01-2015,Brownies
1503,03-01-2015,Eggs
2014,04-04-2015,Vinegar
2014,04-04-2015,Corn
1841,21-06-2015,Skincare Products
1841,21-06-2015,Frozen Fruit
1841,21-06-2015,Milk
1841,21-06-2015,Chips
1841,21-06-2015,Mustard
2248,29-04-2015,Honey
2248,29-04-2015,Soda
2248,29-04-2015,Brownies
2248,29-04-2015,Pepper
1039,12-06-2015,Popcorn
1039,12-06-2015,Cookies
1039,12-06-2015,Diapers
1039,12-06-2015,Chips
1039,12-06-2015,Baby Bottles
4262,22-06-2015,Tissues
4262,22-06-2015,Bananas
4262,22-06-2015,Olive Oil
4494,17-02-2015,Popcorn
4494,17-02-2015,Cookies
4494,17-02-2015,Coffee
4494,17-02-2015,Skincare Products
4494,17-02-2015,Chips
4494,17-02-2015,Honey
4494,17-02-2015,Frozen Vegetables
4494,17-02-2015,Tea
1945,01-07-2015,Skincare Products
1945,01-07-2015,Pepper
1945,01-07-2015,Diapers
1945,01-07-2015,Broccoli
4651,10-03-2015,Bleach
4651,10-03-2015,Rice
3096,08-05-2015,Wheat
3096,08-05-2015,Toothbrushes
3096,08-05-2015,Milk
3096,08-05-2015,Toilet Paper
3096,08-05-2015,Butter
4162,15-11-2015,Pepper
4162,15-11-2015,Soy Sauce
4162,15-11-2015,Rice
4162,15-11-2015,Dish Soap
4274,04-09-2015,Rubbing Alcohol
4274,04-09-2015,Garlic
2188,23-05-2015,Sugar
2188,23-05-2015,Bananas
2188,23-05-2015,Cakes
2188,23-05-2015,Apples
2056,22-08-2015,Soy Sauce
2056,22-08-2015,Rubbing Alcohol
2056,22-08-2015,Tea
2056,22-08-2015,Baby Bottles
2970,11-03-2015,Olive Oil
2970,11-03-2015,Vinegar
2970,11-03-2015,Toothpaste
2970,11-03-2015,Corn
1969,28-04-2015,Cleaning Supplies
1969,28-04-2015,Celery
1969,28-04-2015,Toothpaste
1969,28-04-2015,Toilet Paper
1969,28-04-2015,Bleach
1969,28-04-2015,Canned Fish
2421,14-09-2015,Brownies
2421,14-09-2015,Pineapples
2421,14-09-2015,Frozen Vegetables
2650,02-10-2015,Peppers
2650,02-10-2015,Garlic
2650,02-10-2015,Tomatoes
1047,04-09-2015,Wheat
1047,04-09-2015,Cleaning Supplies
1047,04-09-2015,Broccoli
1047,04-09-2015,Peppers
1047,04-09-2015,Garlic
4840,05-12-2015,Honey
4840,05-12-2015,Canned Fish
4840,05-12-2015,Tea
4840,05-12-2015,Butter
2764,15-12-2015,Sugar
2764,15-12-2015,Toothpaste
2764,15-12-2015,Apples
2764,15-12-2015,Rice
2764,15-12-2015,Soy Sauce
2764,15-12-2015,Frozen Vegetables
2764,15-12-2015,Pepper
2764,15-12-2015,Garlic
2986,22-11-2015,Soda
2986,22-11-2015,Bread
2010,25-12-2015,Yogurt
2010,25-12-2015,Granola
2010,25-12-2015,Bleach
2010,25-12-2015,Celery
3856,04-11-2015,Cleaning Supplies
3856,04-11-2015,Cookies
3856,04-11-2015,Celery
3856,04-11-2015,Paper Towels
3856,04-11-2015,Tissues
3856,04-11-2015,Butter
1894,24-06-2015,Yogurt
1894,24-06-2015,Granola
1894,24-06-2015,Coffee
1894,24-06-2015,Frozen Fruit
1894,24-06-2015,Ice Cream
1894,24-06-2015,Pepper
2238,04-12-2015,Vinegar
2238,04-12-2015,Soy Sauce
2238,04-12-2015,Oranges
2238,04-12-2015,Pastries
1973,20-03-2015,Shampoo
1973,20-03-2015,Watermelons
1973,20-03-2015,Tomato Sauce
1973,20-03-2015,Conditioner
1973,20-03-2015,Pasta
2171,18-07-2015,Cookies
2171,18-07-2015,Broccoli
2171,18-07-2015,Paper Towels
2171,18-07-2015,Brownies
2171,18-07-2015,Soda
2171,18-07-2015,Eggs
2560,09-12-2015,Celery
2560,09-12-2015,Rice
2560,09-12-2015,Skincare Products
2560,09-12-2015,Soy Sauce
2560,09-12-2015,Brownies
2560,09-12-2015,Carrots
2912,12-04-2015,Onions
2912,12-04-2015,Coffee
2912,12-04-2015,Cookies
2912,12-04-2015,Tomatoes
2912,12-04-2015,Frozen Vegetables
2912,12-04-2015,Dish Soap
1290,10-04-2015,Salt
1290,10-04-2015,Pineapples
1290,10-04-2015,Butter
1290,10-04-2015,Pepper
1290,10-04-2015,Tea
1290,10-04-2015,Bread
2692,04-12-2015,Popcorn
2692,04-12-2015,Shampoo
2692,04-12-2015,Olive Oil
2692,04-12-2015,Skincare Products
2692,04-12-2015,Frozen Fruit
2692,04-12-2015,Conditioner
2692,04-12-2015,Ice Cream
2692,04-12-2015,Vinegar
2007,13-01-2015,Yogurt
2007,13-01-2015,Toilet Paper
2007,13-01-2015,Pastries
2007,13-01-2015,Eggs
2007,13-01-2015,Canned Fish
3875,26-12-2015,Olive Oil
3875,26-12-2015,Rubbing Alcohol
1173,07-10-2015,Shampoo
1173,07-10-2015,Coffee
1173,07-10-2015,Olive Oil
1173,07-10-2015,Skincare Products
1173,07-10-2015,Mustard
1173,07-10-2015,Brownies
1173,07-10-2015,Soda
1141,18-03-2015,Apples
1141,18-03-2015,Bananas
1141,18-03-2015,Broccoli
1141,18-03-2015,Carrots
4891,14-10-2015,Rice
4891,14-10-2015,Soy Sauce
4891,14-10-2015,Rubbing Alcohol
4891,14-10-2015,Frozen Vegetables
4891,14-10-2015,Eggs
4891,14-10-2015,Vinegar
4891,14-10-2015,Tea
4384,21-06-2015,Baby Food
4384,21-06-2015,Cheese
2587,20-12-2015,Cookies
2587,20-12-2015,Skincare Products
2587,20-12-2015,Juice
2587,20-12-2015,Soy Sauce
2587,20-12-2015,Tea
1690,21-08-2015,Honey
1690,21-08-2015,Olive Oil
1690,21-08-2015,Cheese
1690,21-08-2015,Pineapples
3389,30-01-2015,Popcorn
3389,30-01-2015,Cookies
3389,30-01-2015,Coffee
3389,30-01-2015,Watermelons
3389,30-01-2015,Tissues
3389,30-01-2015,Canned Fish
4488,19-12-2015,Shampoo
4488,19-12-2015,Coffee
4488,19-12-2015,Diapers
4488,19-12-2015,Conditioner
4488,19-12-2015,Baby Food
2894,13-04-2015,Popcorn
2894,13-04-2015,Skincare Products
2894,13-04-2015,Milk
2894,13-04-2015,Soy Sauce
2894,13-04-2015,Butter
2894,13-04-2015,Soda
1408,14-02-2015,Wipes
1408,14-02-2015,Soda
1408,14-02-2015,Toothbrushes
1408,14-02-2015,Celery
3860,04-06-2015,Watermelons
3860,04-06-2015,Toilet Paper
3860,04-06-2015,Jam
3860,04-06-2015,Garlic
3860,04-06-2015,Bleach
3860,04-06-2015,Bread
4113,17-07-2015,Soy Sauce
4113,17-07-2015,Garlic
4113,17-07-2015,Toothbrushes
4113,17-07-2015,Pastries
1729,20-06-2015,Celery
1729,20-06-2015,Frozen Fruit
1729,20-06-2015,Mustard
1729,20-06-2015,Butter
1729,20-06-2015,Ice Cream
3407,12-01-2015,Eggs
3407,12-01-2015,Paper Towels
3407,12-01-2015,Frozen Vegetables
4301,11-01-2015,Soy Sauce
4301,11-01-2015,Garlic
1164,05-02-2015,Popcorn
1164,05-02-2015,Canned Fish
1164,05-02-2015,Oranges
2475,11-04-2015,Olive Oil
2475,11-04-2015,Vinegar
2475,11-04-2015,Baby Bottles
1310,18-08-2015,Sugar
1310,18-08-2015,Paper Towels
4989,11-11-2015,Wheat
4989,11-11-2015,Olive Oil
4989,11-11-2015,Pineapples
2677,15-10-2015,Popcorn
2677,15-10-2015,Coffee
2677,15-10-2015,Chips
2677,15-10-2015,Bananas
2677,15-10-2015,Butter
2677,15-10-2015,Soda
1454,05-02-2015,Eggs
1454,05-02-2015,Vinegar
1454,05-02-2015,Paper Towels
4518,21-07-2015,Cleaning Supplies
4518,21-07-2015,Paper Towels
4518,21-07-2015,Frozen Fruit
1552,24-12-2015,Yogurt
1552,24-12-2015,Shampoo
1552,24-12-2015,Frozen Fruit
1552,24-12-2015,Tissues
1552,24-12-2015,Conditioner
1552,24-12-2015,Pastries
2970,12-03-2015,Crackers
2970,12-03-2015,Shampoo
2970,12-03-2015,Frozen Fruit
2970,12-03-2015,Conditioner
2970,12-03-2015,Soy Sauce
2970,12-03-2015,Frozen Vegetables
2970,12-03-2015,Garlic
2970,12-03-2015,Tea
1277,23-01-2015,Corn
1277,23-01-2015,Skincare Products
1277,23-01-2015,Rice
1651,20-04-2015,Cheese
1651,20-04-2015,Brownies
1651,20-04-2015,Baby Bottles
1651,20-04-2015,Oranges
1651,20-04-2015,Garlic
3639,22-06-2015,Shampoo
3639,22-06-2015,Celery
3639,22-06-2015,Tomatoes
3639,22-06-2015,Tissues
3639,22-06-2015,Rubbing Alcohol
3639,22-06-2015,Pastries
4227,13-04-2015,Cleaning Supplies
4227,13-04-2015,Olive Oil
3755,17-10-2015,Diapers
3755,17-10-2015,Baby Bottles
3755,17-10-2015,Pastries
2419,12-07-2015,Wheat
2419,12-07-2015,Diapers
2419,12-07-2015,Pastries
4225,14-09-2015,Tissues
4225,14-09-2015,Canned Fish
2424,13-01-2015,Shampoo
2424,13-01-2015,Coffee
2424,13-01-2015,Tomatoes
2424,13-01-2015,Peppers
2424,13-01-2015,Vinegar
2424,13-01-2015,Carrots
3110,08-07-2015,Rice
3110,08-07-2015,Watermelons
3110,08-07-2015,Chips
3110,08-07-2015,Frozen Fruit
3110,08-07-2015,Tissues
3110,08-07-2015,Soy Sauce
3110,08-07-2015,Ice Cream
3110,08-07-2015,Garlic
2736,16-10-2015,Sugar
2736,16-10-2015,Onions
2736,16-10-2015,Tomatoes
2736,16-10-2015,Peppers
2736,16-10-2015,Soda
2736,16-10-2015,Vinegar
2736,16-10-2015,Garlic
3027,04-05-2015,Sugar
3027,04-05-2015,Wheat
3027,04-05-2015,Yogurt
3027,04-05-2015,Cheese
3027,04-05-2015,Granola
3027,04-05-2015,Bananas
3027,04-05-2015,Pasta
3027,04-05-2015,Garlic
4278,01-03-2015,Mustard
4278,01-03-2015,Coffee
4278,01-03-2015,Pineapples
4278,01-03-2015,Pasta
4615,14-05-2015,Shampoo
4615,14-05-2015,Cheese
4615,14-05-2015,Toilet Paper
4615,14-05-2015,Conditioner
4615,14-05-2015,Peppers
1140,07-07-2015,Rice
1140,07-07-2015,Tissues
1140,07-07-2015,Honey
1140,07-07-2015,Soy Sauce
1140,07-07-2015,Garlic
1140,07-07-2015,Tea
1203,10-04-2015,Shampoo
1203,10-04-2015,Paper Towels
1203,10-04-2015,Conditioner
1203,10-04-2015,Bleach
1203,10-04-2015,Bread
1952,16-02-2015,Soy Sauce
1952,16-02-2015,Oranges
1952,16-02-2015,Frozen Vegetables
1952,16-02-2015,Toilet Paper
3629,02-03-2015,Rice
3629,02-03-2015,Apples
3629,02-03-2015,Olive Oil
3629,02-03-2015,Watermelons
3629,02-03-2015,Bananas
3629,02-03-2015,Garlic
3355,12-01-2015,Wheat
3355,12-01-2015,Celery
3355,12-01-2015,Milk
3355,12-01-2015,Baby Food
3355,12-01-2015,Pineapples
3355,12-01-2015,Vinegar
3355,12-01-2015,Bread
3355,12-01-2015,Carrots
4991,06-09-2015,Sugar
4991,06-09-2015,Olive Oil
4991,06-09-2015,Salt
4991,06-09-2015,Chips
4991,06-09-2015,Frozen Fruit
4991,06-09-2015,Ice Cream
4708,17-12-2015,Cleaning Supplies
4708,17-12-2015,Canned Fish
4336,28-08-2015,Frozen Fruit
4336,28-08-2015,Eggs
4336,28-08-2015,Paper Towels
4336,28-08-2015,Pastries
4145,24-01-2015,Watermelons
4145,24-01-2015,Cheese
4145,24-01-2015,Oranges
4145,24-01-2015,Apples
2704,10-03-2015,Shampoo
2704,10-03-2015,Rice
2704,10-03-2015,Olive Oil
2704,10-03-2015,Skincare Products
2704,10-03-2015,Juice
2704,10-03-2015,Canned Fish
1558,07-09-2015,Wheat
1558,07-09-2015,Wipes
1558,07-09-2015,Chips
1558,07-09-2015,Bananas
1558,07-09-2015,Soy Sauce
1558,07-09-2015,Soda
1558,07-09-2015,Garlic
2573,01-12-2015,Yogurt
2573,01-12-2015,Crackers
2573,01-12-2015,Paper Towels
2573,01-12-2015,Juice
4083,17-09-2015,Wheat
4083,17-09-2015,Honey
4083,17-09-2015,Cheese
4083,17-09-2015,Crackers
3576,17-07-2015,Baby Food
3576,17-07-2015,Skincare Products
3576,17-07-2015,Soy Sauce
3576,17-07-2015,Rice
1562,17-04-2015,Wheat
1562,17-04-2015,Milk
1562,17-04-2015,Frozen Fruit
1562,17-04-2015,Baby Bottles
1562,17-04-2015,Eggs
1562,17-04-2015,Corn
1010,28-09-2015,Sugar
1010,28-09-2015,Ice Cream
1010,28-09-2015,Coffee
1010,28-09-2015,Frozen Fruit
3715,03-06-2015,Pastries
3715,03-06-2015,Cheese
3715,03-06-2015,Oranges
3715,03-06-2015,Carrots
3645,28-11-2015,Apples
3645,28-11-2015,Milk
3645,28-11-2015,Baby Bottles
3645,28-11-2015,Eggs
3645,28-11-2015,Bleach
3418,19-08-2015,Cleaning Supplies
3418,19-08-2015,Celery
3418,19-08-2015,Frozen Fruit
3418,19-08-2015,Brownies
3418,19-08-2015,Bleach
4278,06-11-2015,Crackers
4278,06-11-2015,Shampoo
4278,06-11-2015,Apples
4278,06-11-2015,Olive Oil
4278,06-11-2015,Conditioner
4278,06-11-2015,Rubbing Alcohol
1033,12-03-2015,Sugar
1033,12-03-2015,Crackers
1033,12-03-2015,Cleaning Supplies
1033,12-03-2015,Tomatoes
1033,12-03-2015,Paper Towels
1033,12-03-2015,Honey
1033,12-03-2015,Peppers
1033,12-03-2015,Tea
4788,15-01-2015,Cleaning Supplies
4788,15-01-2015,Diapers
4788,15-01-2015,Paper Towels
4788,15-01-2015,Pastries
3949,13-07-2015,Celery
3949,13-07-2015,Broccoli
3949,13-07-2015,Peppers
3949,13-07-2015,Eggs
3949,13-07-2015,Tea
4978,06-12-2015,Crackers
4978,06-12-2015,Cheese
4978,06-12-2015,Toothpaste
4978,06-12-2015,Mustard
1243,18-10-2015,Yogurt
1243,18-10-2015,Coffee
1243,18-10-2015,Toothbrushes
1243,18-10-2015,Milk
1243,18-10-2015,Vinegar
4975,13-12-2015,Frozen Vegetables
4975,13-12-2015,Rice
2298,01-01-2015,Shampoo
2298,01-01-2015,Tomatoes
2298,01-01-2015,Diapers
2298,01-01-2015,Baby Food
2298,01-01-2015,Peppers
2298,01-01-2015,Garlic
2298,01-01-2015,Carrots
2401,29-07-2015,Rice
2401,29-07-2015,Soy Sauce
2401,29-07-2015,Tea
2401,29-07-2015,Pineapples
4522,08-09-2015,Cleaning Supplies
4522,08-09-2015,Peppers
4522,08-09-2015,Paper Towels
4522,08-09-2015,Vinegar
4522,08-09-2015,Pepper
2678,31-08-2015,Yogurt
2678,31-08-2015,Rice
2678,31-08-2015,Tomatoes
2678,31-08-2015,Mustard
2678,31-08-2015,Soy Sauce
2678,31-08-2015,Brownies
2678,31-08-2015,Canned Fish
1516,28-02-2015,Sugar
1516,28-02-2015,Crackers
1516,28-02-2015,Salt
1516,28-02-2015,Mustard
1516,28-02-2015,Rubbing Alcohol
1516,28-02-2015,Butter
1516,28-02-2015,Eggs
1089,07-05-2015,Cleaning Supplies
1089,07-05-2015,Yogurt
1089,07-05-2015,Granola
1089,07-05-2015,Baby Bottles
1089,07-05-2015,Bleach
3508,10-10-2015,Sugar
3508,10-10-2015,Cleaning Supplies
3508,10-10-2015,Skincare Products
3508,10-10-2015,Juice
3508,10-10-2015,Paper Towels
3508,10-10-2015,Honey
3508,10-10-2015,Pepper
3508,10-10-2015,Tea
3496,28-12-2015,Watermelons
3496,28-12-2015,Milk
3925,02-11-2015,Shampoo
3925,02-11-2015,Skincare Products
3925,02-11-2015,Broccoli
3925,02-11-2015,Toilet Paper
3925,02-11-2015,Honey
1917,10-08-2015,Toothbrushes
1917,10-08-2015,Toothpaste
1917,10-08-2015,Salt
1917,10-08-2015,Juice
1917,10-08-2015,Oranges
1917,10-08-2015,Pineapples
1917,10-08-2015,Pepper
3811,28-07-2015,Vinegar
3811,28-07-2015,Paper Towels
1734,04-08-2015,Tissues
1734,04-08-2015,Baby Bottles
3766,06-03-2015,Honey
3766,06-03-2015,Coffee
3766,06-03-2015,Frozen Fruit
3766,06-03-2015,Ice Cream
4402,20-02-2015,Toothbrushes
4402,20-02-2015,Toothpaste
4402,20-02-2015,Coffee
4402,20-02-2015,Milk
4402,20-02-2015,Butter
2758,25-07-2015,Bananas
2758,25-07-2015,Watermelons
2758,25-07-2015,Brownies
2758,25-07-2015,Dish Soap
3210,02-11-2015,Olive Oil
3210,02-11-2015,Canned Fish
4304,01-08-2015,Wipes
4304,01-08-2015,Baby Bottles
1761,02-11-2015,Broccoli
1761,02-11-2015,Frozen Fruit
4929,01-02-2015,Crackers
4929,01-02-2015,Toothbrushes
4929,01-02-2015,Toothpaste
4929,01-02-2015,Pineapples
4929,01-02-2015,Oranges
4929,01-02-2015,Eggs
4900,12-05-2015,Diapers
4900,12-05-2015,Mustard
2461,23-03-2015,Coffee
2461,23-03-2015,Cakes
2461,23-03-2015,Cookies
2461,23-03-2015,Garlic
2461,23-03-2015,Bleach
4529,31-03-2015,Skincare Products
4529,31-03-2015,Watermelons
4529,31-03-2015,Paper Towels
4529,31-03-2015,Milk
4529,31-03-2015,Frozen Fruit
4529,31-03-2015,Jam
4529,31-03-2015,Ice Cream
4529,31-03-2015,Bread
2237,01-04-2015,Wheat
2237,01-04-2015,Cakes
2237,01-04-2015,Cheese
2237,01-04-2015,Wine
2237,01-04-2015,Watermelons
2237,01-04-2015,Mustard
2237,01-04-2015,Tissues
2751,10-03-2015,Soda
2751,10-03-2015,Chips
2751,10-03-2015,Bleach
2751,10-03-2015,Oranges
1837,21-04-2015,Rice
1837,21-04-2015,Olive Oil
1837,21-04-2015,Skincare Products
1837,21-04-2015,Tissues
1837,21-04-2015,Pineapples
1837,21-04-2015,Frozen Vegetables
1837,21-04-2015,Oranges
1837,21-04-2015,Garlic
4723,15-03-2015,Coffee
4723,15-03-2015,Toothpaste
4723,15-03-2015,Toothbrushes
4723,15-03-2015,Skincare Products
4723,15-03-2015,Frozen Fruit
4723,15-03-2015,Eggs
2789,21-09-2015,Yogurt
2789,21-09-2015,Cookies
2789,21-09-2015,Coffee
